Date,Detail,Customer/Supplier name,Dr,Cr,Balance
2024-10-07,Payment,Engen,31800.0,0.0,-7061238.659999995
2024-10-07,Payment,Engen,28250.0,0.0,-7089488.659999995
2024-10-07,Payment,Engen,27750.0,0.0,-7117238.659999995
2024-10-07,Payment,Engen,17550.0,0.0,-7134788.659999995
2024-10-07,Receipt,MaxDrive Ltd,0.0,7892.8,-7126895.859999995
2024-10-07,Receipt,MaxDrive Ltd,0.0,2544.97,-7124350.889999995
2024-10-07,Payment,Engen,31500.0,0.0,-7155850.889999995
2024-10-07,Receipt,Beta Logistics,0.0,9685.06,-7146165.829999995
2024-10-07,Receipt,Helix Petroleum,0.0,2969.73,-7143196.099999995
2024-10-07,Receipt,Cash Customer,0.0,24640.2,-7118555.899999995
2024-10-07,Receipt,Cash Customer,0.0,30682.25,-7087873.649999995
2024-10-07,Receipt,Helix Petroleum,0.0,2041.3,-7085832.349999995
2024-10-08,Receipt,Cash Customer,0.0,19237.04,-7066595.309999995
2024-10-08,Receipt,Lumen Traders,0.0,3279.8,-7063315.509999995
2024-10-08,Receipt,Lumen Traders,0.0,7241.49,-7056074.019999995
2024-10-08,Receipt,Falcon Movers,0.0,5059.38,-7051014.639999995
2024-10-08,Receipt,Eagle Freight,0.0,9278.08,-7041736.559999995
2024-10-08,Receipt,Civic Petroleum,0.0,3946.84,-7037789.719999995
2024-10-08,Receipt,Cash Customer,0.0,28389.9,-7009399.819999995
2024-10-08,Payment,Engen,31500.0,0.0,-7040899.819999995
2024-10-08,Payment,Engen,19500.0,0.0,-7060399.819999995
2024-10-08,Payment,Engen,19500.0,0.0,-7079899.819999995
2024-10-08,Payment,Engen,23600.0,0.0,-7103499.819999995
2024-10-08,Payment,Engen,22000.0,0.0,-7125499.819999995
2024-10-08,Payment,Engen,37200.0,0.0,-7162699.819999995
2024-10-08,Payment,Engen,19050.0,0.0,-7181749.819999995
2024-10-09,Payment,Engen,22400.0,0.0,-7204149.819999995
2024-10-09,Receipt,Cash Customer,0.0,25492.47,-7178657.349999995
2024-10-09,Receipt,Cash Customer,0.0,25640.24,-7153017.109999995
2024-10-09,Receipt,Lumen Traders,0.0,6927.0,-7146090.109999995
2024-10-09,Receipt,Giga Haulers,0.0,3077.88,-7143012.229999995
2024-10-09,Receipt,MaxDrive Ltd,0.0,4700.92,-7138311.309999995
2024-10-09,Receipt,Kappa Transporters,0.0,8441.92,-7129869.389999995
2024-10-09,Receipt,Ivy Fuels,0.0,8680.53,-7121188.859999995
2024-10-09,Payment,Engen,19500.0,0.0,-7140688.859999995
2024-10-09,Payment,Engen,24200.0,0.0,-7164888.859999995
2024-10-09,Payment,Engen,19500.0,0.0,-7184388.859999995
2024-10-09,Payment,Engen,32750.0,0.0,-7217138.859999995
2024-10-09,Payment,Engen,29500.0,0.0,-7246638.859999995
2024-10-09,Payment,Engen,38100.0,0.0,-7284738.859999995
2024-10-10,Payment,Engen,17400.0,0.0,-7302138.859999995
2024-10-10,Payment,Engen,17700.0,0.0,-7319838.859999995
2024-10-10,Payment,Engen,35100.0,0.0,-7354938.859999995
2024-10-10,Payment,Engen,36000.0,0.0,-7390938.859999995
2024-10-10,Payment,Engen,29000.0,0.0,-7419938.859999995
2024-10-10,Payment,Engen,18750.0,0.0,-7438688.859999995
2024-10-10,Receipt,Cash Customer,0.0,17763.2,-7420925.659999995
2024-10-10,Receipt,Cash Customer,0.0,27207.6,-7393718.059999995
2024-10-10,Receipt,Helix Petroleum,0.0,3334.37,-7390383.689999995
2024-10-10,Receipt,Jupiter Energy,0.0,8407.92,-7381975.769999995
2024-10-10,Receipt,Omega Cargo,0.0,3558.0,-7378417.769999995
2024-10-10,Payment,Engen,20100.0,0.0,-7398517.769999995
2024-10-11,Receipt,Cash Customer,0.0,25980.36,-7372537.409999995
2024-10-11,Receipt,Cash Customer,0.0,23061.73,-7349475.679999994
2024-10-11,Payment,Engen,17700.0,0.0,-7367175.679999994
2024-10-11,Payment,Engen,17700.0,0.0,-7384875.679999994
2024-10-11,Payment,Engen,35400.0,0.0,-7420275.679999994
2024-10-11,Payment,Engen,37800.0,0.0,-7458075.679999994
2024-10-11,Receipt,Kappa Transporters,0.0,6652.6,-7451423.0799999945
2024-10-11,Receipt,Helix Petroleum,0.0,10198.69,-7441224.389999994
2024-10-11,Receipt,MaxDrive Ltd,0.0,5137.65,-7436086.739999994
2024-10-12,Receipt,Cash Customer,0.0,20516.8,-7415569.939999994
2024-10-12,Payment,Engen,25200.0,0.0,-7440769.939999994
2024-10-12,Receipt,Beta Logistics,0.0,8806.7,-7431963.239999994
2024-10-12,Receipt,Civic Petroleum,0.0,1621.27,-7430341.969999994
2024-10-12,Receipt,Omega Cargo,0.0,10700.13,-7419641.839999994
2024-10-12,Receipt,Jupiter Energy,0.0,6881.52,-7412760.319999995
2024-10-12,Receipt,Alpha Transport,0.0,3722.8,-7409037.519999995
2024-10-12,Receipt,MaxDrive Ltd,0.0,10232.09,-7398805.429999995
2024-10-12,Payment,Engen,20100.0,0.0,-7418905.429999995
2024-10-12,Payment,Engen,26500.0,0.0,-7445405.429999995
2024-10-12,Payment,Engen,28250.0,0.0,-7473655.429999995
2024-10-12,Payment,Engen,25200.0,0.0,-7498855.429999995
2024-10-12,Payment,Engen,34200.0,0.0,-7533055.429999995
2024-10-12,Payment,Engen,36000.0,0.0,-7569055.429999995
2024-10-12,Receipt,Cash Customer,0.0,24204.42,-7544851.009999995
2024-10-12,Payment,Engen,35700.0,0.0,-7580551.009999995
2024-10-12,Payment,Engen,32500.0,0.0,-7613051.009999995
2024-10-12,Payment,Engen,18000.0,0.0,-7631051.009999995
2024-10-13,Receipt,Cash Customer,0.0,29216.88,-7601834.129999995
2024-10-13,Payment,Engen,19800.0,0.0,-7621634.129999995
2024-10-13,Receipt,Lumen Traders,0.0,5514.12,-7616120.009999995
2024-10-13,Receipt,Alpha Transport,0.0,11397.36,-7604722.649999995
2024-10-13,Receipt,Alpha Transport,0.0,8788.24,-7595934.409999995
2024-10-13,Payment,Engen,17550.0,0.0,-7613484.409999995
2024-10-13,Receipt,Cash Customer,0.0,20821.35,-7592663.059999995
2024-10-13,Payment,Engen,34500.0,0.0,-7627163.059999995
2024-10-13,Payment,Engen,23000.0,0.0,-7650163.059999995
2024-10-13,Payment,Engen,28250.0,0.0,-7678413.059999995
2024-10-13,Payment,Engen,31750.0,0.0,-7710163.059999995
2024-10-13,Payment,Engen,37800.0,0.0,-7747963.059999995
2024-10-14,Receipt,Nexus Fuels,0.0,3610.5,-7744352.559999995
2024-10-14,Receipt,Beta Logistics,0.0,6266.7,-7738085.859999995
2024-10-14,Receipt,Kappa Transporters,0.0,3281.74,-7734804.1199999945
2024-10-14,Receipt,Beta Logistics,0.0,4626.96,-7730177.159999995
2024-10-14,Receipt,Cash Customer,0.0,22442.32,-7707734.839999994
2024-10-14,Receipt,Cash Customer,0.0,22502.81,-7685232.029999995
2024-10-14,Receipt,MaxDrive Ltd,0.0,7121.4,-7678110.629999994
2024-10-14,Receipt,Nexus Fuels,0.0,4895.61,-7673215.019999994
2024-10-14,Payment,Engen,20100.0,0.0,-7693315.019999994
2024-10-14,Payment,Engen,27500.0,0.0,-7720815.019999994
2024-10-14,Payment,Engen,24400.0,0.0,-7745215.019999994
2024-10-14,Payment,Engen,38700.0,0.0,-7783915.019999994
2024-10-14,Payment,Engen,27000.0,0.0,-7810915.019999994
2024-10-14,Payment,Engen,21400.0,0.0,-7832315.019999994
2024-10-15,Receipt,Kappa Transporters,0.0,10837.6,-7821477.419999994
2024-10-15,Payment,Engen,27500.0,0.0,-7848977.419999994
2024-10-15,Payment,Engen,25200.0,0.0,-7874177.419999994
2024-10-15,Payment,Engen,28000.0,0.0,-7902177.419999994
2024-10-15,Receipt,Alpha Transport,0.0,2015.56,-7900161.859999995
2024-10-15,Receipt,Lumen Traders,0.0,7670.95,-7892490.909999995
2024-10-15,Receipt,MaxDrive Ltd,0.0,6720.0,-7885770.909999995
2024-10-15,Receipt,Cash Customer,0.0,20661.2,-7865109.709999994
2024-10-15,Receipt,Cash Customer,0.0,16600.71,-7848508.999999994
2024-10-16,Payment,Engen,19950.0,0.0,-7868458.999999994
2024-10-16,Payment,Engen,26500.0,0.0,-7894958.999999994
2024-10-16,Receipt,Cash Customer,0.0,19936.53,-7875022.469999994
2024-10-16,Receipt,Cash Customer,0.0,18328.64,-7856693.8299999945
2024-10-16,Payment,Engen,19050.0,0.0,-7875743.8299999945
2024-10-16,Receipt,Beta Logistics,0.0,1930.4,-7873813.429999994
2024-10-16,Receipt,Delta Haulage,0.0,10385.55,-7863427.879999994
2024-10-16,Receipt,Lumen Traders,0.0,11132.03,-7852295.849999994
2024-10-16,Receipt,Kappa Transporters,0.0,6576.92,-7845718.929999994
2024-10-16,Payment,Engen,37200.0,0.0,-7882918.929999994
2024-10-16,Payment,Engen,19050.0,0.0,-7901968.929999994
2024-10-16,Receipt,Civic Petroleum,0.0,9923.48,-7892045.449999994
2024-10-16,Payment,Engen,28500.0,0.0,-7920545.449999994
2024-10-17,Payment,Engen,31250.0,0.0,-7951795.449999994
2024-10-17,Payment,Engen,34500.0,0.0,-7986295.449999994
2024-10-17,Payment,Engen,21600.0,0.0,-8007895.449999994
2024-10-17,Payment,Engen,23000.0,0.0,-8030895.449999994
2024-10-17,Payment,Engen,22400.0,0.0,-8053295.449999994
2024-10-17,Payment,Engen,31500.0,0.0,-8084795.449999994
2024-10-17,Receipt,Cash Customer,0.0,23516.6,-8061278.849999994
2024-10-17,Receipt,Cash Customer,0.0,19323.27,-8041955.5799999945
2024-10-17,Receipt,Beta Logistics,0.0,5817.6,-8036137.979999995
2024-10-17,Receipt,Ivy Fuels,0.0,7143.96,-8028994.019999995
2024-10-17,Receipt,Helix Petroleum,0.0,3087.28,-8025906.739999995
2024-10-17,Receipt,Nexus Fuels,0.0,11373.96,-8014532.779999995
2024-10-17,Receipt,Lumen Traders,0.0,9872.91,-8004659.8699999945
2024-10-17,Receipt,Jupiter Energy,0.0,10200.8,-7994459.069999995
2024-10-18,Receipt,Cash Customer,0.0,25489.75,-7968969.319999995
2024-10-18,Receipt,Helix Petroleum,0.0,1976.59,-7966992.729999995
2024-10-18,Receipt,Jupiter Energy,0.0,1905.6,-7965087.129999995
2024-10-18,Receipt,Beta Logistics,0.0,6371.13,-7958715.999999995
2024-10-18,Payment,Engen,18900.0,0.0,-7977615.999999995
2024-10-18,Payment,Engen,22000.0,0.0,-7999615.999999995
2024-10-18,Payment,Engen,27000.0,0.0,-8026615.999999995
2024-10-18,Receipt,Cash Customer,0.0,19670.04,-8006945.959999995
2024-10-19,Payment,Engen,19350.0,0.0,-8026295.959999995
2024-10-19,Receipt,Delta Haulage,0.0,2169.62,-8024126.339999995
2024-10-19,Payment,Engen,23000.0,0.0,-8047126.339999995
2024-10-19,Receipt,Kappa Transporters,0.0,6364.65,-8040761.689999995
2024-10-19,Receipt,Alpha Transport,0.0,9484.47,-8031277.219999995
2024-10-19,Receipt,Kappa Transporters,0.0,11800.98,-8019476.239999995
2024-10-19,Receipt,Beta Logistics,0.0,6410.34,-8013065.899999995
2024-10-19,Receipt,Ivy Fuels,0.0,5636.55,-8007429.349999995
2024-10-19,Receipt,Cash Customer,0.0,26107.71,-7981321.639999995
2024-10-19,Receipt,Cash Customer,0.0,24945.7,-7956375.939999995
2024-10-19,Payment,Engen,19800.0,0.0,-7976175.939999995
2024-10-19,Payment,Engen,27250.0,0.0,-8003425.939999995
2024-10-20,Receipt,Eagle Freight,0.0,7879.34,-7995546.599999995
2024-10-20,Receipt,MaxDrive Ltd,0.0,2678.24,-7992868.359999995
2024-10-20,Receipt,Lumen Traders,0.0,3845.69,-7989022.669999994
2024-10-20,Receipt,Alpha Transport,0.0,9261.56,-7979761.109999995
2024-10-20,Receipt,Cash Customer,0.0,28987.2,-7950773.909999995
2024-10-20,Receipt,Cash Customer,0.0,17038.56,-7933735.349999995
2024-10-20,Payment,Engen,37200.0,0.0,-7970935.349999995
2024-10-20,Payment,Engen,38100.0,0.0,-8009035.349999995
2024-10-20,Payment,Engen,28750.0,0.0,-8037785.349999995
2024-10-20,Payment,Engen,32000.0,0.0,-8069785.349999995
2024-10-20,Receipt,Lumen Traders,0.0,7989.12,-8061796.229999995
2024-10-20,Receipt,Alpha Transport,0.0,8875.44,-8052920.789999994
2024-10-21,Receipt,Cash Customer,0.0,20584.0,-8032336.789999994
2024-10-21,Receipt,Cash Customer,0.0,24963.08,-8007373.709999994
2024-10-21,Receipt,Nexus Fuels,0.0,3603.6,-8003770.109999995
2024-10-21,Payment,Engen,26200.0,0.0,-8029970.109999995
2024-10-21,Payment,Engen,17550.0,0.0,-8047520.109999995
2024-10-21,Receipt,Beta Logistics,0.0,4553.78,-8042966.3299999945
2024-10-21,Payment,Engen,33000.0,0.0,-8075966.3299999945
2024-10-21,Receipt,MaxDrive Ltd,0.0,4584.97,-8071381.359999995
2024-10-21,Receipt,Helix Petroleum,0.0,2902.46,-8068478.899999995
2024-10-21,Receipt,Delta Haulage,0.0,3412.11,-8065066.789999994
2024-10-21,Payment,Engen,36000.0,0.0,-8101066.789999994
2024-10-21,Payment,Engen,38400.0,0.0,-8139466.789999994
2024-10-21,Payment,Engen,35100.0,0.0,-8174566.789999994
2024-10-21,Payment,Engen,35100.0,0.0,-8209666.789999994
2024-10-21,Payment,Engen,36900.0,0.0,-8246566.789999994
2024-10-21,Receipt,Civic Petroleum,0.0,10902.63,-8235664.159999995
2024-10-22,Receipt,Beta Logistics,0.0,10643.88,-8225020.279999994
2024-10-22,Receipt,Cash Customer,0.0,24075.48,-8200944.799999993
2024-10-22,Receipt,Cash Customer,0.0,22167.64,-8178777.159999993
2024-10-22,Receipt,Nexus Fuels,0.0,5346.12,-8173431.0399999935
2024-10-22,Receipt,Eagle Freight,0.0,2802.92,-8170628.119999994
2024-10-22,Payment,Engen,31250.0,0.0,-8201878.119999994
2024-10-22,Payment,Engen,37200.0,0.0,-8239078.119999994
2024-10-22,Payment,Engen,30750.0,0.0,-8269828.119999994
2024-10-22,Payment,Engen,35400.0,0.0,-8305228.119999994
2024-10-22,Payment,Engen,23200.0,0.0,-8328428.119999994
2024-10-23,Payment,Engen,28000.0,0.0,-8356428.119999994
2024-10-23,Receipt,Ivy Fuels,0.0,5304.02,-8351124.099999994
2024-10-23,Receipt,Giga Haulers,0.0,3514.5,-8347609.599999994
2024-10-23,Receipt,MaxDrive Ltd,0.0,3399.42,-8344210.179999994
2024-10-23,Receipt,Cash Customer,0.0,20590.35,-8323619.8299999945
2024-10-23,Payment,Engen,33250.0,0.0,-8356869.8299999945
2024-10-23,Payment,Engen,25400.0,0.0,-8382269.8299999945
2024-10-23,Payment,Engen,31750.0,0.0,-8414019.829999994
2024-10-23,Payment,Engen,31500.0,0.0,-8445519.829999994
2024-10-23,Receipt,Cash Customer,0.0,21732.1,-8423787.729999995
2024-10-24,Receipt,Falcon Movers,0.0,10608.48,-8413179.249999994
2024-10-24,Receipt,Cash Customer,0.0,23988.58,-8389190.669999994
2024-10-24,Receipt,Cash Customer,0.0,20957.79,-8368232.879999995
2024-10-24,Receipt,Falcon Movers,0.0,7405.9,-8360826.979999995
2024-10-24,Receipt,Ivy Fuels,0.0,6462.4,-8354364.5799999945
2024-10-24,Receipt,Lumen Traders,0.0,5781.51,-8348583.069999995
2024-10-24,Receipt,Helix Petroleum,0.0,8776.3,-8339806.769999994
2024-10-24,Payment,Engen,16650.0,0.0,-8356456.769999994
2024-10-24,Payment,Engen,8378.0,0.0,-8364834.769999994
2024-10-24,Payment,Engen,19500.0,0.0,-8384334.769999994
2024-10-25,Receipt,MaxDrive Ltd,0.0,3211.12,-8381123.649999995
2024-10-25,Receipt,Nexus Fuels,0.0,11207.91,-8369915.739999995
2024-10-25,Receipt,Ivy Fuels,0.0,3295.36,-8366620.379999995
2024-10-25,Receipt,Falcon Movers,0.0,5202.48,-8361417.899999995
2024-10-25,Receipt,Cash Customer,0.0,25702.04,-8335715.859999996
2024-10-25,Receipt,Cash Customer,0.0,20326.7,-8315389.159999996
2024-10-25,Payment,Engen,22000.0,0.0,-8337389.159999996
2024-10-25,Payment,Engen,31750.0,0.0,-8369139.159999996
2024-10-25,Payment,Engen,23600.0,0.0,-8392739.159999996
2024-10-25,Payment,Engen,35100.0,0.0,-8427839.159999996
2024-10-25,Payment,Engen,30250.0,0.0,-8458089.159999996
2024-10-26,Receipt,Falcon Movers,0.0,2702.46,-8455386.699999996
2024-10-26,Payment,Engen,30500.0,0.0,-8485886.699999996
2024-10-26,Payment,Engen,18300.0,0.0,-8504186.699999996
2024-10-26,Payment,Engen,31500.0,0.0,-8535686.699999996
2024-10-26,Receipt,Cash Customer,0.0,18436.36,-8517250.339999996
2024-10-26,Receipt,Cash Customer,0.0,22720.36,-8494529.979999997
2024-10-26,Receipt,Eagle Freight,0.0,5990.17,-8488539.809999997
2024-10-26,Receipt,Eagle Freight,0.0,3560.94,-8484978.869999997
2024-10-27,Receipt,MaxDrive Ltd,0.0,5482.64,-8479496.229999997
2024-10-27,Receipt,Helix Petroleum,0.0,3703.11,-8475793.119999997
2024-10-27,Receipt,Civic Petroleum,0.0,8317.68,-8467475.439999998
2024-10-27,Receipt,Lumen Traders,0.0,5896.66,-8461578.779999997
2024-10-27,Receipt,Cash Customer,0.0,27702.48,-8433876.299999997
2024-10-27,Receipt,Cash Customer,0.0,16375.1,-8417501.199999997
2024-10-27,Payment,Engen,26000.0,0.0,-8443501.199999997
2024-10-27,Payment,Engen,37200.0,0.0,-8480701.199999997
2024-10-27,Payment,Engen,31000.0,0.0,-8511701.199999997
2024-10-27,Payment,Engen,19350.0,0.0,-8531051.199999997
2024-10-27,Receipt,Lumen Traders,0.0,7610.98,-8523440.219999997
2024-10-28,Payment,Engen,24000.0,0.0,-8547440.219999997
2024-10-28,Payment,Engen,30500.0,0.0,-8577940.219999997
2024-10-28,Payment,Engen,32700.0,0.0,-8610640.219999997
2024-10-28,Payment,Engen,29500.0,0.0,-8640140.219999997
2024-10-28,Payment,Engen,32400.0,0.0,-8672540.219999997
2024-10-28,Payment,Engen,30000.0,0.0,-8702540.219999997
2024-10-28,Payment,Engen,16650.0,0.0,-8719190.219999997
2024-10-28,Receipt,Cash Customer,0.0,17861.52,-8701328.699999997
2024-10-28,Payment,Engen,32700.0,0.0,-8734028.699999997
2024-10-28,Receipt,Cash Customer,0.0,24647.23,-8709381.469999997
2024-10-28,Receipt,Kappa Transporters,0.0,1633.72,-8707747.749999996
2024-10-28,Receipt,Kappa Transporters,0.0,3518.3,-8704229.449999996
2024-10-28,Receipt,Civic Petroleum,0.0,9574.32,-8694655.129999995
2024-10-28,Payment,Engen,18600.0,0.0,-8713255.129999995
2024-10-28,Payment,Engen,29750.0,0.0,-8743005.129999995
2024-10-28,Receipt,Helix Petroleum,0.0,9784.35,-8733220.779999996
2024-10-28,Payment,Engen,17700.0,0.0,-8750920.779999996
2024-10-29,Payment,Engen,26800.0,0.0,-8777720.779999996
2024-10-29,Payment,Engen,27250.0,0.0,-8804970.779999996
2024-10-29,Payment,Engen,38100.0,0.0,-8843070.779999996
2024-10-29,Payment,Engen,31250.0,0.0,-8874320.779999996
2024-10-29,Payment,Engen,24000.0,0.0,-8898320.779999996
2024-10-29,Payment,Engen,30250.0,0.0,-8928570.779999996
2024-10-29,Payment,Engen,27750.0,0.0,-8956320.779999996
2024-10-29,Payment,Engen,37200.0,0.0,-8993520.779999996
2024-10-29,Payment,Engen,33500.0,0.0,-9027020.779999996
2024-10-29,Payment,Engen,29500.0,0.0,-9056520.779999996
2024-10-29,Payment,Engen,33750.0,0.0,-9090270.779999996
2024-10-29,Receipt,Cash Customer,0.0,15509.2,-9074761.579999996
2024-10-29,Receipt,Cash Customer,0.0,19585.41,-9055176.169999996
2024-10-29,Receipt,Alpha Transport,0.0,6156.0,-9049020.169999996
2024-10-29,Receipt,Civic Petroleum,0.0,4797.03,-9044223.139999997
2024-10-29,Receipt,Giga Haulers,0.0,10312.05,-9033911.089999996
2024-10-30,Receipt,Alpha Transport,0.0,2323.89,-9031587.199999996
2024-10-30,Receipt,Beta Logistics,0.0,7122.25,-9024464.949999996
2024-10-30,Receipt,MaxDrive Ltd,0.0,3014.82,-9021450.129999995
2024-10-30,Receipt,MaxDrive Ltd,0.0,4064.06,-9017386.069999995
2024-10-30,Receipt,Helix Petroleum,0.0,9833.92,-9007552.149999995
2024-10-30,Payment,Engen,27000.0,0.0,-9034552.149999995
2024-10-30,Payment,Engen,26600.0,0.0,-9061152.149999995
2024-10-30,Payment,Engen,34500.0,0.0,-9095652.149999995
2024-10-30,Payment,Engen,34200.0,0.0,-9129852.149999995
2024-10-30,Payment,Engen,25400.0,0.0,-9155252.149999995
2024-10-30,Receipt,Cash Customer,0.0,22325.22,-9132926.929999994
2024-10-30,Receipt,Cash Customer,0.0,22256.05,-9110670.879999993
2024-10-30,Payment,Engen,33900.0,0.0,-9144570.879999993
2024-10-31,Receipt,Kappa Transporters,0.0,10230.48,-9134340.399999993
2024-10-31,Payment,Engen,24400.0,0.0,-9158740.399999993
2024-10-31,Payment,Engen,27500.0,0.0,-9186240.399999993
2024-10-31,Payment,Engen,36300.0,0.0,-9222540.399999993
2024-10-31,Payment,Engen,39000.0,0.0,-9261540.399999993
2024-10-31,Payment,Engen,21400.0,0.0,-9282940.399999993
2024-10-31,Receipt,Ivy Fuels,0.0,3574.34,-9279366.059999993
2024-10-31,Receipt,Cash Customer,0.0,27556.76,-9251809.299999993
2024-10-31,Receipt,Cash Customer,0.0,28028.49,-9223780.809999993
2024-10-31,Receipt,MaxDrive Ltd,0.0,5471.45,-9218309.359999994
2024-11-01,Payment,Engen,40200.0,0.0,-9258509.359999994
2024-11-01,Payment,Engen,17400.0,0.0,-9275909.359999994
2024-11-01,Receipt,Cash Customer,0.0,20562.3,-9255347.059999993
2024-11-01,Receipt,Cash Customer,0.0,24301.62,-9231045.439999994
2024-11-01,Receipt,Beta Logistics,0.0,2773.44,-9228271.999999994
2024-11-01,Receipt,Eagle Freight,0.0,7319.52,-9220952.479999995
2024-11-01,Receipt,Delta Haulage,0.0,11477.75,-9209474.729999995
2024-11-01,Receipt,Jupiter Energy,0.0,6227.9,-9203246.829999994
2024-11-01,Payment,Engen,22200.0,0.0,-9225446.829999994
2024-11-01,Receipt,MaxDrive Ltd,0.0,5634.72,-9219812.109999994
2024-11-01,Payment,Engen,38700.0,0.0,-9258512.109999994
2024-11-01,Payment,Engen,21200.0,0.0,-9279712.109999994
2024-11-01,Payment,Engen,28500.0,0.0,-9308212.109999994
2024-11-01,Payment,Engen,29500.0,0.0,-9337712.109999994
2024-11-01,Payment,Engen,17700.0,0.0,-9355412.109999994
2024-11-01,Payment,Engen,33600.0,0.0,-9389012.109999994
2024-11-01,Payment,Engen,18450.0,0.0,-9407462.109999994
2024-11-02,Receipt,Nexus Fuels,0.0,2251.16,-9405210.949999994
2024-11-02,Receipt,Nexus Fuels,0.0,3710.74,-9401500.209999993
2024-11-02,Receipt,Helix Petroleum,0.0,3463.32,-9398036.889999993
2024-11-02,Receipt,Nexus Fuels,0.0,3694.4,-9394342.489999993
2024-11-02,Payment,Engen,29750.0,0.0,-9424092.489999993
2024-11-02,Receipt,Cash Customer,0.0,22164.24,-9401928.249999993
2024-11-02,Receipt,Cash Customer,0.0,17640.11,-9384288.139999993
2024-11-03,Payment,Engen,31250.0,0.0,-9415538.139999993
2024-11-03,Payment,Engen,20250.0,0.0,-9435788.139999993
2024-11-03,Payment,Engen,34800.0,0.0,-9470588.139999993
2024-11-03,Payment,Engen,29500.0,0.0,-9500088.139999993
2024-11-03,Payment,Engen,27000.0,0.0,-9527088.139999993
2024-11-03,Payment,Engen,37500.0,0.0,-9564588.139999993
2024-11-03,Payment,Engen,22800.0,0.0,-9587388.139999993
2024-11-03,Receipt,Cash Customer,0.0,23227.58,-9564160.559999993
2024-11-03,Receipt,Helix Petroleum,0.0,10937.6,-9553222.959999993
2024-11-03,Receipt,Delta Haulage,0.0,4687.2,-9548535.759999994
2024-11-03,Receipt,Omega Cargo,0.0,5417.6,-9543118.159999995
2024-11-03,Receipt,Civic Petroleum,0.0,3865.4,-9539252.759999994
2024-11-03,Receipt,Kappa Transporters,0.0,3253.14,-9535999.619999994
2024-11-03,Payment,Engen,38700.0,0.0,-9574699.619999994
2024-11-03,Receipt,Alpha Transport,0.0,6627.2,-9568072.419999994
2024-11-03,Receipt,Cash Customer,0.0,26766.25,-9541306.169999994
2024-11-04,Receipt,Cash Customer,0.0,21108.78,-9520197.389999995
2024-11-04,Receipt,Cash Customer,0.0,29098.9,-9491098.489999995
2024-11-04,Receipt,Helix Petroleum,0.0,4571.7,-9486526.789999995
2024-11-04,Receipt,Alpha Transport,0.0,10975.24,-9475551.549999995
2024-11-04,Receipt,Alpha Transport,0.0,6632.28,-9468919.269999996
2024-11-04,Payment,Engen,31250.0,0.0,-9500169.269999996
2024-11-04,Payment,Engen,35400.0,0.0,-9535569.269999996
2024-11-04,Payment,Engen,31750.0,0.0,-9567319.269999996
2024-11-04,Payment,Engen,17100.0,0.0,-9584419.269999996
2024-11-04,Payment,Engen,23600.0,0.0,-9608019.269999996
2024-11-04,Payment,Engen,23600.0,0.0,-9631619.269999996
2024-11-04,Payment,Engen,35100.0,0.0,-9666719.269999996
2024-11-04,Receipt,Ivy Fuels,0.0,6342.57,-9660376.699999996
2024-11-04,Receipt,Giga Haulers,0.0,10749.79,-9649626.909999996
2024-11-05,Receipt,Cash Customer,0.0,22660.05,-9626966.859999996
2024-11-05,Receipt,Cash Customer,0.0,26571.37,-9600395.489999996
2024-11-05,Receipt,Civic Petroleum,0.0,2908.78,-9597486.709999997
2024-11-05,Receipt,Delta Haulage,0.0,7013.16,-9590473.549999997
2024-11-05,Receipt,Nexus Fuels,0.0,7533.0,-9582940.549999997
2024-11-05,Payment,Engen,16650.0,0.0,-9599590.549999997
2024-11-05,Payment,Engen,25200.0,0.0,-9624790.549999997
2024-11-05,Payment,Engen,17400.0,0.0,-9642190.549999997
2024-11-05,Payment,Engen,27500.0,0.0,-9669690.549999997
2024-11-05,Payment,Engen,19500.0,0.0,-9689190.549999997
2024-11-06,Receipt,Civic Petroleum,0.0,6363.18,-9682827.369999997
2024-11-06,Receipt,Jupiter Energy,0.0,4113.4,-9678713.969999997
2024-11-06,Receipt,Delta Haulage,0.0,2621.19,-9676092.779999997
2024-11-06,Receipt,Ivy Fuels,0.0,3443.79,-9672648.989999998
2024-11-06,Receipt,Jupiter Energy,0.0,11253.76,-9661395.229999999
2024-11-06,Receipt,Cash Customer,0.0,21576.39,-9639818.839999998
2024-11-06,Payment,Engen,33000.0,0.0,-9672818.839999998
2024-11-06,Receipt,MaxDrive Ltd,0.0,11225.61,-9661593.229999999
2024-11-06,Payment,Engen,17250.0,0.0,-9678843.229999999
2024-11-06,Payment,Engen,33500.0,0.0,-9712343.229999999
2024-11-06,Payment,Engen,39300.0,0.0,-9751643.229999999
2024-11-06,Payment,Engen,16350.0,0.0,-9767993.229999999
2024-11-06,Payment,Engen,24200.0,0.0,-9792193.229999999
2024-11-06,Payment,Engen,28000.0,0.0,-9820193.229999999
2024-11-06,Receipt,Cash Customer,0.0,26053.92,-9794139.309999999
2024-11-07,Payment,Engen,26500.0,0.0,-9820639.309999999
2024-11-07,Payment,Engen,36600.0,0.0,-9857239.309999999
2024-11-07,Receipt,Ivy Fuels,0.0,12553.39,-9844685.919999998
2024-11-07,Receipt,Cash Customer,0.0,25488.56,-9819197.359999998
2024-11-07,Receipt,Cash Customer,0.0,23913.9,-9795283.459999997
2024-11-07,Receipt,Falcon Movers,0.0,11011.98,-9784271.479999997
